present_time MissedSells MissedSells_rate
24.275000 400 16.504
24.281000 400 16.504
24.285000 401 16.513
24.291000 401 16.513
24.301000 401 16.513
24.311000 401 16.513
24.313000 401 16.513
24.315000 401 16.513
24.321000 401 16.513
24.323000 402 16.5285
24.323915 402 16.5285
24.325000 403 16.5681
24.331000 403 16.5681
24.335000 403 16.5681
24.341000 403 16.5681
24.351000 403 16.5681
24.355000 403 16.5681
24.361000 403 16.5681
24.365000 403 16.5681
24.367000 403 16.5681
24.371000 403 16.5681
24.373000 403 16.5681
24.377000 403 16.5681
24.381000 403 16.5681
24.383000 403 16.5681
24.391000 403 16.5681
24.393000 403 16.5681
24.401000 403 16.5681
24.403000 403 16.5681
24.411000 403 16.5681
24.415000 403 16.5681
24.421000 403 16.5681
24.425000 404 16.5412
24.431000 404 16.5412
24.441000 404 16.5412
24.451000 404 16.5412
24.460000 404 16.5412
24.461000 404 16.5412
24.463000 404 16.5412
24.467000 404 16.5412
24.470000 404 16.5412
24.470420 404 16.5412
24.471000 404 16.5412
24.473000 404 16.5412
24.477000 404 16.5412
24.480420 404 16.5412
24.481000 404 16.5412
24.491000 404 16.5412
24.501000 404 16.5412
24.505000 404 16.5412
24.511000 404 16.5412
24.521000 404 16.5412
24.531000 404 16.5412
24.535000 404 16.5412
24.541000 404 16.5412
24.545000 404 16.5412
24.549000 404 16.5412
24.551000 404 16.5412
24.555000 404 16.5412
24.559000 405 16.4916
24.561000 405 16.4916
24.563000 405 16.4916
24.565000 405 16.4916
24.570712 405 16.4916
24.571000 405 16.4916
24.573000 405 16.4916
24.580712 405 16.4916
24.581000 405 16.4916
24.591000 405 16.4916
24.601000 405 16.4916
24.607000 405 16.4916
24.610651 405 16.4916
24.611000 405 16.4916
24.617000 405 16.4916
24.620651 405 16.4916
24.621000 405 16.4916
24.631000 405 16.4916
24.635000 405 16.4916
24.641000 405 16.4916
24.645000 406 16.4744
24.651000 406 16.4744
24.659000 406 16.4744
24.661000 406 16.4744
24.668066 406 16.4744
24.669000 407 16.4991
24.670000 407 16.4991
24.671000 407 16.4991
24.679000 407 16.4991
24.680000 407 16.4991
24.680683 407 16.4991
24.681000 407 16.4991
24.690683 407 16.4991
24.691000 408 16.5245
24.697000 408 16.5245
24.701000 408 16.5245
24.707000 408 16.5245
24.711000 408 16.5245
24.715000 408 16.5245
24.720127 408 16.5245
24.721000 408 16.5245
24.725000 408 16.5245
24.730127 408 16.5245
24.731000 409 16.5385
24.735000 409 16.5385
24.737000 409 16.5385
24.741000 409 16.5385
24.745000 409 16.5385
24.747000 410 16.5679
24.751000 410 16.5679
24.761000 410 16.5679
24.771000 410 16.5679
24.780000 410 16.5679
24.781000 410 16.5679
24.787000 410 16.5679
24.790000 410 16.5679
24.791000 410 16.5679
24.797000 411 16.5746
24.801000 411 16.5746
24.803000 411 16.5746
24.811000 411 16.5746
24.813000 412 16.6051
24.821000 412 16.6051
24.830733 412 16.6051
24.831000 412 16.6051
24.840000 412 16.6051
24.840733 412 16.6051
24.841000 413 16.6259
24.843000 413 16.6259
24.849535 413 16.6259
24.850000 414 16.6603
24.851000 414 16.6603
24.853000 414 16.6603
24.855000 414 16.6603
24.860000 414 16.6603
24.861000 414 16.6603
24.865000 414 16.6603
24.871000 414 16.6603
24.879000 414 16.6603
24.881000 414 16.6603
24.889000 414 16.6603
24.891000 414 16.6603
24.893000 414 16.6603
24.901000 414 16.6603
24.903000 414 16.6603
24.911000 414 16.6603
24.921000 414 16.6603
24.931000 414 16.6603
24.935000 414 16.6603
24.937000 414 16.6603
24.940707 414 16.6603
24.941000 414 16.6603
24.945000 414 16.6603
24.950337 414 16.6603
24.950707 414 16.6603
24.951000 414 16.6603
24.960337 414 16.6603
24.961000 415 16.6264
24.971000 415 16.6264
24.981000 415 16.6264
24.991000 415 16.6264
25.001000 415 16.6264
25.011000 415 16.6264
25.021000 415 16.6264
25.030000 415 16.6264
25.031000 415 16.6264
25.040000 415 16.6264
25.041000 415 16.6264
25.051000 415 16.6264
25.059000 415 16.6264
25.061000 415 16.6264
25.069000 415 16.6264
25.071000 415 16.6264
25.077000 415 16.6264
25.079000 415 16.6264
25.081000 415 16.6264
25.089000 415 16.6264
25.091000 415 16.6264
25.101000 415 16.6264
25.111000 415 16.6264
25.121000 415 16.6264
25.130000 415 16.6264
25.131000 415 16.6264
25.135000 415 16.6264
25.140000 416 16.5477
25.141000 416 16.5477
25.145000 416 16.5477
25.151000 416 16.5477
25.161000 416 16.5477
25.169000 416 16.5477
25.171000 416 16.5477
25.179000 416 16.5477
25.180000 416 16.5477
25.181000 416 16.5477
25.183000 416 16.5477
25.190000 416 16.5477
25.191000 416 16.5477
25.192983 416 16.5477
25.193000 416 16.5477
25.201000 416 16.5477
25.203000 417 16.5466
25.211000 417 16.5466
25.221000 417 16.5466
25.231000 417 16.5466
25.241000 417 16.5466
25.251000 417 16.5466
25.261000 417 16.5466
25.271000 417 16.5466
25.275000 417 16.5466
25.281000 417 16.5466
25.283258 417 16.5466
25.285000 417 16.5466
25.291000 417 16.5466
25.295000 417 16.5466
25.297000 417 16.5466
25.301000 417 16.5466
25.307000 417 16.5466
25.311000 417 16.5466
25.321000 417 16.5466
25.331000 417 16.5466
25.337000 417 16.5466
25.341000 417 16.5466
25.351000 417 16.5466
25.361000 417 16.5466
25.370000 417 16.5466
25.371000 417 16.5466
25.381000 417 16.5466
25.391000 417 16.5466
25.397000 417 16.5466
25.401000 417 16.5466
25.406090 417 16.5466
25.407000 417 16.5466
25.411000 417 16.5466
25.417000 418 16.4466
25.421000 418 16.4466
25.425000 418 16.4466
25.431000 418 16.4466
25.441000 418 16.4466
25.451000 418 16.4466
25.461000 418 16.4466
25.471000 418 16.4466
25.477000 418 16.4466
25.481000 418 16.4466
25.487000 419 16.4409
25.489000 419 16.4409
25.491000 419 16.4409
25.499000 420 16.4723
25.501000 420 16.4723
25.510000 420 16.4723
25.511000 420 16.4723
25.520000 420 16.4723
25.521000 420 16.4723
25.531000 420 16.4723
25.541000 420 16.4723
25.551000 420 16.4723
25.561000 420 16.4723
25.570869 420 16.4723
25.571000 420 16.4723
25.580869 420 16.4723
25.581000 421 16.4576
25.583000 421 16.4576
25.587000 421 16.4576
25.591000 421 16.4576
25.593000 421 16.4576
25.599000 421 16.4576
25.601000 421 16.4576
25.609000 421 16.4576
25.611000 421 16.4576
25.621000 421 16.4576
25.625000 421 16.4576
25.631000 421 16.4576
25.633610 422 16.4631
25.635000 422 16.4631
25.641000 422 16.4631
25.645000 422 16.4631
25.651000 422 16.4631
25.661000 422 16.4631
25.671000 422 16.4631
25.681000 422 16.4631
25.685000 422 16.4631
25.691000 422 16.4631
25.701000 422 16.4631
25.711000 422 16.4631
25.716321 422 16.4631
25.717000 422 16.4631
25.721000 422 16.4631
25.726321 423 16.4428
25.727000 423 16.4428
25.731000 423 16.4428
25.741000 423 16.4428
25.751000 423 16.4428
25.761000 423 16.4428
25.765000 423 16.4428
25.771000 423 16.4428
25.775000 423 16.4428
25.781000 423 16.4428
25.789000 423 16.4428
25.790332 423 16.4428
25.791000 423 16.4428
25.799000 423 16.4428
25.800332 423 16.4428
25.801000 423 16.4428
25.807000 423 16.4428
25.811000 423 16.4428
25.817000 423 16.4428
25.821000 423 16.4428
25.831000 423 16.4428
25.837000 423 16.4428
25.841000 423 16.4428
25.851000 423 16.4428
25.861000 423 16.4428
25.865000 423 16.4428
25.871000 423 16.4428
25.875000 424 16.3872
25.881000 424 16.3872
25.887000 424 16.3872
25.891000 424 16.3872
25.897000 424 16.3872
25.901000 424 16.3872
25.905000 424 16.3872
25.911000 424 16.3872
25.915000 424 16.3872
25.921000 424 16.3872
25.931000 424 16.3872
25.941000 424 16.3872
25.950000 424 16.3872
25.951000 424 16.3872
25.953000 424 16.3872
25.960000 424 16.3872
25.961000 424 16.3872
25.963000 424 16.3872
25.969000 424 16.3872
25.970423 424 16.3872
25.971000 424 16.3872
25.979000 424 16.3872
25.980000 424 16.3872
25.980423 424 16.3872
25.981000 425 16.3585
25.990000 425 16.3585
25.991000 425 16.3585
25.995000 425 16.3585
26.001000 425 16.3585
26.005000 425 16.3585
26.010065 425 16.3585
26.011000 425 16.3585
26.015000 425 16.3585
26.020065 425 16.3585
26.021000 425 16.3585
26.025000 425 16.3585
26.031000 425 16.3585
26.037000 425 16.3585
26.041000 425 16.3585
26.043000 425 16.3585
26.047000 426 16.356
26.050132 426 16.356
26.051000 426 16.356
26.053000 426 16.356
26.060000 426 16.356
26.060979 426 16.356
26.061000 426 16.356
26.070000 426 16.356
26.070979 426 16.356
26.071000 427 16.3784
26.081000 427 16.3784
26.091000 427 16.3784
26.101000 427 16.3784
26.103000 427 16.3784
26.111000 427 16.3784
26.113000 427 16.3784
26.115000 427 16.3784
26.121000 427 16.3784
26.123000 427 16.3784
26.125000 427 16.3784
26.131000 427 16.3784
26.133000 428 16.3779
26.141000 428 16.3779
26.151000 428 16.3779
26.160778 428 16.3779
26.161000 428 16.3779
26.170778 428 16.3779
26.171000 428 16.3779
26.181000 428 16.3779
26.187000 428 16.3779
26.190000 428 16.3779
26.191000 428 16.3779
26.197000 428 16.3779
26.200000 428 16.3779
26.201000 428 16.3779
26.211000 428 16.3779
26.215000 428 16.3779
26.221000 428 16.3779
26.231000 428 16.3779
26.241000 428 16.3779
26.245000 428 16.3779
26.247000 428 16.3779
26.251000 428 16.3779
26.255000 429 16.34
26.257000 429 16.34
26.261000 429 16.34
26.271000 429 16.34
26.279000 429 16.34
26.281000 429 16.34
26.283000 429 16.34
26.289000 429 16.34
26.291000 429 16.34
26.293000 430 16.355
26.295000 430 16.355
26.297416 430 16.355
26.299000 430 16.355
26.301000 430 16.355
26.304953 430 16.355
26.305000 431 16.3847
26.307000 431 16.3847
26.309000 432 16.4212
26.311000 432 16.4212
26.315000 432 16.4212
26.317000 433 16.4537
26.321000 433 16.4537
26.327000 433 16.4537
26.330000 433 16.4537
26.331000 433 16.4537
26.337000 434 16.4792
26.340000 435 16.5154
26.340293 435 16.5154
26.341000 435 16.5154
26.350293 435 16.5154
26.351000 436 16.5463
26.361000 436 16.5463
26.369000 436 16.5463
26.371000 436 16.5463
26.379000 436 16.5463
26.381000 436 16.5463
26.385000 436 16.5463
26.391000 436 16.5463
26.395000 437 16.5569
26.401000 437 16.5569
26.411000 437 16.5569
26.419000 437 16.5569
26.421000 437 16.5569
26.429000 438 16.5738
26.431000 438 16.5738
26.435000 438 16.5738
26.441000 438 16.5738
26.445000 438 16.5738
26.450000 438 16.5738
26.451000 438 16.5738
26.457000 438 16.5738
26.460000 438 16.5738
26.461000 438 16.5738
26.467000 438 16.5738
26.471000 438 16.5738
26.473000 438 16.5738
26.481000 438 16.5738
26.483000 438 16.5738
26.487000 438 16.5738
26.491000 438 16.5738
26.497000 439 16.5682
26.499000 439 16.5682
26.501000 439 16.5682
26.509000 439 16.5682
26.511000 439 16.5682
26.521000 439 16.5682
26.531000 439 16.5682
26.541000 439 16.5682
26.551000 439 16.5682
26.555000 439 16.5682
26.561000 439 16.5682
26.563527 439 16.5682
26.565000 439 16.5682
26.567000 439 16.5682
26.571000 439 16.5682
26.575000 439 16.5682
26.575442 439 16.5682
26.577000 440 16.5566
26.581000 440 16.5566
26.587000 441 16.5883
26.591000 441 16.5883
26.601000 441 16.5883
26.605000 441 16.5883
26.610561 441 16.5883
26.611000 441 16.5883
26.613000 441 16.5883
26.620561 441 16.5883
26.621000 442 16.6037
26.623000 442 16.6037
26.631000 442 16.6037
26.641000 442 16.6037
26.651000 442 16.6037
26.661000 442 16.6037
26.671000 442 16.6037
26.680000 442 16.6037
26.681000 442 16.6037
26.690000 443 16.5982
26.691000 443 16.5982
26.701000 443 16.5982
26.711000 443 16.5982
26.713000 443 16.5982
26.717000 443 16.5982
26.720309 443 16.5982
26.721000 443 16.5982
26.723000 444 16.6158
26.727000 444 16.6158
26.729000 444 16.6158
26.730309 444 16.6158
26.731000 444 16.6158
26.738775 444 16.6158
26.738845 444 16.6158
26.739000 445 16.6425
26.741000 445 16.6425
26.748775 445 16.6425
26.749000 445 16.6425
26.751000 445 16.6425
26.761000 445 16.6425
26.763000 445 16.6425
26.771000 445 16.6425
26.773000 446 16.6589
26.777000 446 16.6589
26.781000 446 16.6589
26.787000 446 16.6589
26.791000 446 16.6589
26.801000 446 16.6589
26.807000 446 16.6589
26.809000 446 16.6589
26.811000 446 16.6589
26.815000 446 16.6589
26.817000 447 16.6686
26.818838 447 16.6686
26.819000 447 16.6686
26.821000 447 16.6686
26.825000 447 16.6686
26.830000 447 16.6686
26.831000 447 16.6686
26.841000 447 16.6686
26.851000 447 16.6686
26.861000 447 16.6686
26.865000 447 16.6686
26.871000 447 16.6686
26.873000 447 16.6686
26.875000 448 16.6708
26.877000 448 16.6708
26.881000 448 16.6708
26.883000 449 16.7023
26.887000 450 16.7374
26.891000 450 16.7374
26.901000 450 16.7374
26.904937 450 16.7374
26.905000 450 16.7374
26.907000 450 16.7374
26.911000 450 16.7374
26.914937 451 16.7574
26.915000 451 16.7574
26.917000 451 16.7574
26.921000 451 16.7574
26.930216 451 16.7574
26.931000 451 16.7574
26.940216 451 16.7574
26.941000 452 16.7779
26.951000 452 16.7779
26.953000 452 16.7779
26.959000 452 16.7779
26.961000 452 16.7779
26.963000 452 16.7779
26.969000 452 16.7779
26.971000 452 16.7779
26.980000 452 16.7779
26.981000 452 16.7779
26.990000 453 16.7844
26.991000 453 16.7844
27.001000 453 16.7844
27.003000 453 16.7844
27.011000 453 16.7844
27.013000 454 16.8077
27.021000 454 16.8077
27.031000 454 16.8077
27.033000 454 16.8077
27.040287 454 16.8077
27.041000 454 16.8077
27.043000 455 16.8252
27.050287 455 16.8252
27.051000 456 16.8575
27.059000 456 16.8575
27.061000 456 16.8575
27.069000 456 16.8575
27.070000 456 16.8575
27.071000 456 16.8575
27.075000 456 16.8575
27.079000 456 16.8575
27.080000 456 16.8575
27.081000 456 16.8575
27.091000 456 16.8575
27.101000 456 16.8575
27.111000 456 16.8575
27.113000 456 16.8575
27.121000 456 16.8575
27.123000 457 16.8492
27.131000 457 16.8492
27.135000 457 16.8492
27.136341 457 16.8492
27.137000 457 16.8492
27.141000 457 16.8492
27.143000 457 16.8492
27.145000 457 16.8492
27.146341 457 16.8492
27.147000 457 16.8492
27.151000 457 16.8492
27.153000 458 16.8679
27.155000 458 16.8679
27.161000 458 16.8679
27.165000 459 16.8969
27.171000 459 16.8969
27.177000 459 16.8969
27.181000 459 16.8969
27.187000 459 16.8969
27.191000 459 16.8969
27.200181 459 16.8969
27.201000 459 16.8969
27.210181 459 16.8969
27.211000 459 16.8969
27.221000 459 16.8969
27.231000 459 16.8969
27.239000 459 16.8969
27.241000 459 16.8969
27.249000 459 16.8969
27.251000 459 16.8969
27.261000 459 16.8969
27.271000 459 16.8969
27.281000 459 16.8969
27.291000 459 16.8969
27.301000 459 16.8969
27.311000 459 16.8969
27.321000 459 16.8969
27.331000 459 16.8969
27.339000 459 16.8969
27.341000 459 16.8969
27.349000 459 16.8969
27.351000 459 16.8969
27.361000 459 16.8969
27.371000 459 16.8969
27.373000 459 16.8969
27.381000 459 16.8969
27.383000 459 16.8969
27.391000 459 16.8969
27.401000 459 16.8969
27.411000 459 16.8969
27.421000 459 16.8969
27.431000 459 16.8969
27.435000 459 16.8969
27.441000 459 16.8969
27.445000 460 16.7609
27.451000 460 16.7609
27.455000 460 16.7609
27.461000 460 16.7609
27.467000 460 16.7609
27.471000 460 16.7609
27.477000 460 16.7609
27.479000 460 16.7609
27.480000 460 16.7609
27.481000 460 16.7609
27.483000 460 16.7609
27.489000 461 16.7712
27.490000 462 16.8065
27.491000 462 16.8065
27.501000 462 16.8065
27.511000 462 16.8065
27.521000 462 16.8065
27.529000 462 16.8065
27.531000 462 16.8065
27.541000 462 16.8065
27.549000 462 16.8065
27.550000 462 16.8065
27.551000 462 16.8065
27.558320 462 16.8065
27.559000 462 16.8065
27.560000 462 16.8065
27.561000 462 16.8065
27.569000 463 16.7946
27.571000 463 16.7946
27.579000 463 16.7946
27.581000 463 16.7946
27.589000 463 16.7946
27.590000 463 16.7946
27.591000 463 16.7946
27.600000 463 16.7946
27.601000 463 16.7946
27.611000 463 16.7946
27.621000 463 16.7946
27.631000 463 16.7946
27.641000 463 16.7946
27.645000 463 16.7946
27.651000 463 16.7946
27.661000 463 16.7946
27.662231 463 16.7946
27.663000 463 16.7946
27.671000 463 16.7946
27.672231 463 16.7946
27.673000 464 16.7677
27.675000 464 16.7677
27.681000 464 16.7677
27.685000 465 16.7971
27.691000 465 16.7971
27.700000 465 16.7971
27.701000 465 16.7971
27.710000 466 16.8175
27.711000 466 16.8175
27.721000 466 16.8175
27.731000 466 16.8175
27.741000 466 16.8175
27.751000 466 16.8175
27.761000 466 16.8175
27.771000 466 16.8175
27.781000 466 16.8175
27.783891 466 16.8175
27.785000 466 16.8175
27.789000 466 16.8175
27.791000 466 16.8175
27.793891 467 16.8025
27.795000 468 16.8382
27.799000 468 16.8382
27.801000 468 16.8382
27.811000 468 16.8382
27.815000 468 16.8382
27.821000 468 16.8382
27.825000 468 16.8382
27.831000 468 16.8382
27.841000 468 16.8382
27.850184 468 16.8382
27.851000 468 16.8382
27.861000 468 16.8382
27.871000 468 16.8382
27.873000 468 16.8382
27.881000 468 16.8382
27.883000 468 16.8382
27.891000 468 16.8382
27.901000 468 16.8382
27.911000 468 16.8382
27.915000 468 16.8382
27.917000 468 16.8382
27.921000 468 16.8382
27.925000 468 16.8382
27.927000 468 16.8382
27.931000 468 16.8382
27.941000 468 16.8382
27.951000 468 16.8382
27.961000 468 16.8382
27.965000 468 16.8382
27.967000 468 16.8382
27.971000 468 16.8382
27.975000 469 16.7656
27.976973 470 16.7997
27.977000 470 16.7997
27.981000 470 16.7997
27.985000 470 16.7997
27.987000 471 16.8293
27.991000 471 16.8293
27.995000 472 16.8612
28.001000 472 16.8612
28.007000 472 16.8612
28.011000 472 16.8612
28.017000 473 16.8827
28.021000 473 16.8827
28.031000 473 16.8827
28.035000 473 16.8827
28.041000 473 16.8827
28.044252 473 16.8827
28.045000 473 16.8827
28.051000 473 16.8827
28.055000 473 16.8827
28.059000 473 16.8827
28.061000 473 16.8827
28.068436 473 16.8827
28.069000 474 16.8873
28.071000 474 16.8873
28.073000 474 16.8873
28.079000 474 16.8873
28.081000 474 16.8873
28.083000 475 16.9153
28.090812 475 16.9153
28.091000 475 16.9153
28.100812 475 16.9153
28.101000 475 16.9153
28.111000 475 16.9153
28.121000 475 16.9153
28.131000 475 16.9153
28.133000 475 16.9153
28.140026 475 16.9153
28.141000 475 16.9153
28.143000 475 16.9153
28.150000 475 16.9153
28.150026 475 16.9153
28.151000 476 16.9094
28.155000 476 16.9094
28.160000 476 16.9094
28.161000 476 16.9094
28.165000 476 16.9094
28.171000 476 16.9094
28.177000 476 16.9094
28.181000 476 16.9094
28.187000 477 16.9236
28.189000 477 16.9236
28.191000 477 16.9236
28.199000 478 16.9515
28.201000 478 16.9515
28.205000 478 16.9515
28.211000 478 16.9515
28.213492 479 16.978
28.215000 479 16.978
28.221000 479 16.978
28.225000 479 16.978
28.231000 479 16.978
28.241000 479 16.978
28.245000 479 16.978
28.250000 479 16.978
28.251000 479 16.978
28.255000 479 16.978
28.260000 479 16.978
28.260923 479 16.978
28.261000 479 16.978
28.270923 479 16.978
28.271000 479 16.978
28.273000 479 16.978
28.279000 479 16.978
28.281000 479 16.978
28.281705 479 16.978
28.283000 479 16.978
28.285000 479 16.978
28.289000 480 16.9686
28.291000 480 16.9686
28.293000 480 16.9686
28.295000 480 16.9686
28.297000 480 16.9686
28.299000 480 16.9686
28.301000 480 16.9686
28.303000 480 16.9686
28.307000 481 16.9928
28.311000 481 16.9928
28.313000 482 17.0249
28.315000 482 17.0249
28.321000 482 17.0249
28.331000 482 17.0249
28.341000 482 17.0249
28.351000 482 17.0249
28.355000 482 17.0249
28.359000 482 17.0249
28.361000 482 17.0249
28.365000 483 17.0283
28.369000 484 17.0617
28.371000 484 17.0617
28.381000 484 17.0617
28.391000 484 17.0617
28.401000 484 17.0617
28.403000 484 17.0617
28.405000 484 17.0617
28.411000 484 17.0617
28.413000 484 17.0617
28.415000 484 17.0617
28.421000 484 17.0617
28.431000 484 17.0617
28.441000 484 17.0617
28.451000 484 17.0617
28.455000 484 17.0617
28.461000 484 17.0617
28.471000 484 17.0617
28.475000 484 17.0617
28.479000 484 17.0617
28.481000 484 17.0617
28.485000 484 17.0617
28.491000 484 17.0617
28.501000 484 17.0617
28.503000 484 17.0617
28.510000 484 17.0617
28.511000 484 17.0617
28.513000 484 17.0617
28.520000 485 17.006
28.521000 485 17.006
28.525000 485 17.006
28.531000 485 17.006
28.533000 485 17.006
28.541000 485 17.006
28.543000 485 17.006
28.545000 485 17.006
28.551000 485 17.006
28.555000 486 17.0205
28.561000 486 17.0205
28.571000 486 17.0205
28.581000 486 17.0205
28.591000 486 17.0205
28.599000 486 17.0205
28.601000 486 17.0205
28.609000 487 17.0235
28.610704 487 17.0235
28.611000 487 17.0235
28.619000 487 17.0235
28.620704 487 17.0235
28.621000 487 17.0235
28.625000 487 17.0235
28.629000 487 17.0235
28.631000 487 17.0235
28.635000 488 17.0433
28.641000 488 17.0433
28.651000 488 17.0433
28.661000 488 17.0433
28.665000 488 17.0433
28.671000 488 17.0433
28.674851 488 17.0433
28.675000 488 17.0433
28.677000 488 17.0433
28.681000 488 17.0433
28.685000 488 17.0433
28.687000 488 17.0433
28.691000 488 17.0433
28.701000 488 17.0433
28.705000 488 17.0433
28.711000 488 17.0433
28.715000 489 17.0306
28.719000 489 17.0306
28.721000 489 17.0306
28.729000 489 17.0306
28.731000 489 17.0306
28.737000 489 17.0306
28.740510 489 17.0306
28.741000 489 17.0306
28.746820 489 17.0306
28.747000 489 17.0306
28.750510 489 17.0306
28.751000 490 17.0432
28.755000 490 17.0432
28.757000 491 17.0746
28.761000 491 17.0746
28.765000 491 17.0746
28.771000 491 17.0746
28.781000 491 17.0746
28.783000 491 17.0746
28.790670 491 17.0746
28.791000 491 17.0746
28.792248 491 17.0746
28.793000 491 17.0746
28.800670 491 17.0746
28.801000 492 17.0829
28.803000 492 17.0829
28.811000 492 17.0829
28.821000 492 17.0829
28.825000 492 17.0829
28.831000 492 17.0829
28.833000 492 17.0829
28.835000 492 17.0829
28.841000 492 17.0829
28.842134 492 17.0829
28.843000 492 17.0829
28.851000 492 17.0829
28.853000 492 17.0829
28.861000 492 17.0829
28.871000 492 17.0829
28.881000 492 17.0829
28.891000 492 17.0829
28.901000 492 17.0829
28.911000 492 17.0829
28.921000 492 17.0829
28.923978 492 17.0829
28.925000 492 17.0829
28.929000 492 17.0829
28.931000 492 17.0829
28.933978 492 17.0829
28.935000 492 17.0829
28.939000 492 17.0829
28.941000 492 17.0829
28.951000 492 17.0829
28.953000 492 17.0829
28.961000 492 17.0829
28.963000 492 17.0829
28.967000 492 17.0829
28.971000 492 17.0829
28.977000 493 17.0137
28.981000 493 17.0137
28.991000 493 17.0137
29.001000 493 17.0137
29.011000 493 17.0137
29.013000 493 17.0137
29.021000 493 17.0137
29.023000 493 17.0137
29.031000 493 17.0137
29.033000 493 17.0137
29.041000 493 17.0137
29.043000 493 17.0137
29.049000 493 17.0137
29.051000 493 17.0137
29.055000 493 17.0137
29.059000 494 17.0002
29.061000 494 17.0002
29.065000 495 17.0315
29.070882 495 17.0315
29.071000 495 17.0315
29.079000 495 17.0315
29.080000 495 17.0315
29.080882 495 17.0315
29.081000 495 17.0315
29.089000 495 17.0315
29.090000 495 17.0315
29.091000 495 17.0315
29.095000 495 17.0315
29.101000 495 17.0315
29.105000 496 17.0428
29.111000 496 17.0428
29.117000 496 17.0428
29.121000 496 17.0428
29.127000 497 17.0643
29.131000 497 17.0643
29.133000 497 17.0643
29.141000 497 17.0643
29.142858 497 17.0643
29.143000 498 17.0882
29.151000 498 17.0882
29.153000 498 17.0882
29.161000 498 17.0882
29.171000 498 17.0882
29.181000 498 17.0882
29.191000 498 17.0882
29.201000 498 17.0882
29.211000 498 17.0882
29.221000 498 17.0882
29.227000 498 17.0882
29.231000 498 17.0882
29.237000 499 17.0681
29.241000 499 17.0681
29.247000 499 17.0681
29.251000 499 17.0681
29.261000 499 17.0681
29.271000 499 17.0681
29.281000 499 17.0681
29.291000 499 17.0681
29.297000 499 17.0681
29.301000 499 17.0681
29.305000 499 17.0681
29.305691 499 17.0681
29.307000 499 17.0681
29.311000 499 17.0681
29.317000 499 17.0681
29.321000 499 17.0681
29.331000 499 17.0681
29.341000 499 17.0681
29.351000 499 17.0681
29.361000 499 17.0681
29.371000 499 17.0681
29.381000 499 17.0681
29.391000 499 17.0681
29.401000 499 17.0681
29.411000 499 17.0681
29.417000 499 17.0681
29.421000 499 17.0681
29.427000 499 17.0681
29.431000 499 17.0681
29.439000 499 17.0681
29.441000 499 17.0681
29.449000 499 17.0681
29.451000 499 17.0681
29.459000 499 17.0681
29.461000 499 17.0681
29.469000 499 17.0681
29.471000 499 17.0681
29.481000 499 17.0681
29.491000 499 17.0681
29.501000 499 17.0681
29.507000 499 17.0681
29.509000 499 17.0681
29.511000 499 17.0681
29.517000 500 16.9396
29.519000 500 16.9396
29.521000 500 16.9396
29.531000 500 16.9396
29.536336 500 16.9396
29.537000 500 16.9396
29.541000 500 16.9396
29.546336 501 16.9567
29.547000 502 16.9903
29.549000 502 16.9903
29.551000 502 16.9903
29.559000 502 16.9903
29.561000 502 16.9903
29.565000 502 16.9903
29.571000 502 16.9903
29.581000 502 16.9903
29.591000 502 16.9903
29.593000 502 16.9903
29.601000 502 16.9903
29.611000 502 16.9903
29.617000 502 16.9903
29.618509 502 16.9903
29.619000 502 16.9903
29.621000 502 16.9903
29.625000 502 16.9903
29.627000 503 16.9785
29.628509 504 17.0112
29.629000 504 17.0112
29.631000 504 17.0112
29.635000 504 17.0112
29.640567 504 17.0112
29.641000 504 17.0112
29.643000 504 17.0112
29.645000 504 17.0112
29.647000 504 17.0112
29.650567 504 17.0112
29.651000 504 17.0112
29.653000 504 17.0112
29.655000 505 17.0299
29.657000 505 17.0299
29.661000 505 17.0299
29.671000 505 17.0299
29.675000 505 17.0299
29.681000 505 17.0299
29.685000 505 17.0299
29.691000 505 17.0299
29.701000 505 17.0299
29.709000 505 17.0299
29.711000 505 17.0299
29.719000 505 17.0299
29.721000 505 17.0299
29.731000 505 17.0299
29.741000 505 17.0299
29.751000 505 17.0299
29.761000 505 17.0299
29.770000 505 17.0299
29.771000 505 17.0299
29.773000 505 17.0299
29.780000 506 16.9917
29.781000 506 16.9917
29.791000 506 16.9917
29.793000 506 16.9917
29.795000 506 16.9917
29.801000 506 16.9917
29.805000 506 16.9917
29.811000 506 16.9917
29.820000 506 16.9917
29.821000 506 16.9917
29.823000 506 16.9917
29.830000 507 16.9967
29.831000 507 16.9967
29.833000 507 16.9967
29.835000 507 16.9967
29.839000 507 16.9967
29.841000 507 16.9967
29.844880 507 16.9967
29.845000 508 17.0213
29.849000 509 17.0536
29.851000 509 17.0536
29.853000 509 17.0536
29.855000 509 17.0536
29.857000 509 17.0536
29.860714 509 17.0536
29.861000 509 17.0536
29.863000 510 17.0788
29.867000 510 17.0788
29.870334 510 17.0788
29.870714 510 17.0788
29.871000 510 17.0788
29.877000 510 17.0788
29.880334 510 17.0788
29.881000 510 17.0788
29.891000 510 17.0788
29.901000 510 17.0788
29.911000 510 17.0788
29.921000 510 17.0788
29.931000 510 17.0788
29.941000 510 17.0788
29.945000 510 17.0788
29.949000 510 17.0788
29.951000 510 17.0788
29.955000 511 17.0592
29.959000 512 17.0911
29.960045 512 17.0911
29.961000 512 17.0911
29.963000 512 17.0911
29.970045 512 17.0911
