present_time collisions collision_rate
309.100000 941 3.0306
310.100000 941 3.0306
311.100000 948 3.0336
312.100000 948 3.0336
313.100000 955 3.03657
314.100000 955 3.03657
315.100000 962 3.03949
316.100000 962 3.03949
317.100000 969 3.04239
318.100000 969 3.04239
319.100000 976 3.04524
320.100000 976 3.04524
321.100000 983 3.04806
322.100000 983 3.04806
323.100000 990 3.05085
324.100000 990 3.05085
325.100000 997 3.0536
326.100000 997 3.0536
327.100000 1004 3.05632
328.100000 1004 3.05632
329.100000 1011 3.059
330.100000 1011 3.059
331.100000 1018 3.06165
332.100000 1018 3.06165
333.100000 1025 3.06428
334.100000 1025 3.06428
335.100000 1032 3.06686
336.100000 1032 3.06686
337.100000 1039 3.06942
338.100000 1039 3.06942
339.100000 1046 3.07195
340.100000 1046 3.07195
341.100000 1053 3.07445
342.100000 1053 3.07445
343.100000 1060 3.07692
344.100000 1060 3.07692
345.100000 1067 3.07937
346.100000 1067 3.07937
347.100000 1074 3.08178
348.100000 1074 3.08178
349.100000 1081 3.08417
350.100000 1081 3.08417
351.100000 1088 3.08652
352.100000 1088 3.08652
353.100000 1095 3.08886
354.100000 1095 3.08886
355.100000 1102 3.09116
356.100000 1102 3.09116
357.100000 1109 3.09344
358.100000 1109 3.09344
359.100000 1116 3.0957
360.100000 1116 3.0957
361.100000 1123 3.09793
362.100000 1123 3.09793
363.100000 1130 3.10014
364.100000 1130 3.10014
365.100000 1137 3.10232
366.100000 1137 3.10232
367.100000 1144 3.10448
368.100000 1144 3.10448
369.100000 1151 3.10661
370.100000 1151 3.10661
371.100000 1158 3.10872
372.100000 1158 3.10872
373.100000 1165 3.11081
374.100000 1165 3.11081
375.100000 1172 3.11288
376.100000 1172 3.11288
377.100000 1179 3.11493
378.100000 1179 3.11493
379.100000 1186 3.11695
380.100000 1186 3.11695
381.100000 1193 3.11895
382.100000 1193 3.11895
383.100000 1200 3.12094
384.100000 1200 3.12094
385.100000 1207 3.1229
386.100000 1207 3.1229
387.100000 1214 3.12484
388.100000 1214 3.12484
389.100000 1221 3.12676
390.100000 1221 3.12676
391.100000 1228 3.12866
392.100000 1228 3.12866
393.100000 1235 3.13054
394.100000 1235 3.13054
395.100000 1242 3.13241
396.100000 1242 3.13241
397.100000 1249 3.13425
398.100000 1249 3.13425
399.100000 1256 3.13608
400.100000 1256 3.13608
401.100000 1263 3.13789
402.100000 1263 3.13789
403.100000 1270 3.13968
404.100000 1270 3.13968
405.100000 1277 3.14145
406.100000 1277 3.14145
407.100000 1284 3.14321
408.100000 1284 3.14321
409.100000 1291 3.14495
410.100000 1291 3.14495
411.100000 1298 3.14667
412.100000 1298 3.14667
413.100000 1305 3.14837
414.100000 1305 3.14837
415.100000 1312 3.15006
416.100000 1312 3.15006
417.100000 1319 3.15173
418.100000 1319 3.15173
419.100000 1326 3.15339
420.100000 1326 3.15339
421.100000 1333 3.15503
422.100000 1333 3.15503
423.100000 1340 3.15665
424.100000 1340 3.15665
425.100000 1347 3.15826
426.100000 1347 3.15826
427.100000 1354 3.15986
428.100000 1354 3.15986
429.100000 1361 3.16144
430.100000 1361 3.16144
431.100000 1368 3.16301
432.100000 1368 3.16301
433.100000 1375 3.16456
434.100000 1375 3.16456
435.100000 1382 3.16609
436.100000 1382 3.16609
437.100000 1389 3.16762
438.100000 1389 3.16762
439.100000 1396 3.16913
440.100000 1396 3.16913
441.100000 1403 3.17062
442.100000 1403 3.17062
443.100000 1410 3.1721
444.100000 1410 3.1721
445.100000 1417 3.17357
446.100000 1417 3.17357
447.100000 1424 3.17503
448.100000 1424 3.17503
449.100000 1431 3.17647
450.100000 1431 3.17647
451.100000 1438 3.1779
452.100000 1438 3.1779
453.100000 1445 3.17932
454.100000 1445 3.17932
455.100000 1452 3.18072
456.100000 1452 3.18072
457.100000 1459 3.18212
458.100000 1459 3.18212
459.100000 1466 3.1835
460.100000 1466 3.1835
461.100000 1473 3.18486
462.100000 1473 3.18486
463.100000 1480 3.18622
464.100000 1480 3.18622
465.100000 1487 3.18757
466.100000 1487 3.18757
467.100000 1494 3.1889
468.100000 1494 3.1889
469.100000 1501 3.19022
470.100000 1501 3.19022
471.100000 1508 3.19153
472.100000 1508 3.19153
473.100000 1515 3.19283
474.100000 1515 3.19283
475.100000 1522 3.19412
476.100000 1522 3.19412
477.100000 1529 3.1954
478.100000 1529 3.1954
479.100000 1536 3.19667
480.100000 1536 3.19667
481.100000 1543 3.19793
482.100000 1543 3.19793
483.100000 1550 3.19917
484.100000 1550 3.19917
485.100000 1557 3.20041
486.100000 1557 3.20041
487.100000 1564 3.20164
488.100000 1564 3.20164
489.100000 1571 3.20285
490.100000 1571 3.20285
491.100000 1578 3.20406
492.100000 1578 3.20406
493.100000 1585 3.20526
494.100000 1585 3.20526
495.100000 1592 3.20645
496.100000 1592 3.20645
497.100000 1599 3.20762
498.100000 1599 3.20762
499.100000 1606 3.20879
500.100000 1606 3.20879
501.100000 1613 3.20995
502.100000 1613 3.20995
503.100000 1620 3.2111
504.100000 1620 3.2111
505.100000 1627 3.21224
506.100000 1627 3.21224
507.100000 1634 3.21337
508.100000 1634 3.21337
509.100000 1641 3.2145
510.100000 1641 3.2145
511.100000 1648 3.21561
512.100000 1648 3.21561
513.100000 1655 3.21672
514.100000 1655 3.21672
515.100000 1662 3.21781
516.100000 1662 3.21781
517.100000 1669 3.2189
518.100000 1669 3.2189
519.100000 1676 3.21998
520.100000 1676 3.21998
521.100000 1683 3.22105
522.100000 1683 3.22105
523.100000 1690 3.22212
524.100000 1690 3.22212
525.100000 1697 3.22317
526.100000 1697 3.22317
527.100000 1704 3.22422
528.100000 1704 3.22422
529.100000 1711 3.22526
530.100000 1711 3.22526
531.100000 1718 3.22629
532.100000 1718 3.22629
533.100000 1725 3.22732
534.100000 1725 3.22732
535.100000 1732 3.22833
536.100000 1732 3.22833
537.100000 1739 3.22934
538.100000 1739 3.22934
539.100000 1746 3.23034
540.100000 1746 3.23034
541.100000 1753 3.23134
542.100000 1753 3.23134
543.100000 1760 3.23232
544.100000 1760 3.23232
545.100000 1767 3.2333
546.100000 1767 3.2333
547.100000 1774 3.23428
548.100000 1774 3.23428
549.100000 1781 3.23524
550.100000 1781 3.23524
551.100000 1788 3.2362
552.100000 1788 3.2362
553.100000 1795 3.23715
554.100000 1795 3.23715
555.100000 1802 3.2381
556.100000 1802 3.2381
557.100000 1809 3.23903
558.100000 1809 3.23903
559.100000 1816 3.23996
560.100000 1816 3.23996
561.100000 1823 3.24089
562.100000 1823 3.24089
563.100000 1830 3.24181
564.100000 1830 3.24181
565.100000 1837 3.24272
566.100000 1837 3.24272
567.100000 1844 3.24362
568.100000 1844 3.24362
569.100000 1851 3.24452
570.100000 1851 3.24452
571.100000 1858 3.24541
572.100000 1858 3.24541
573.100000 1865 3.2463
574.100000 1865 3.2463
575.100000 1872 3.24718
576.100000 1872 3.24718
577.100000 1879 3.24806
578.100000 1879 3.24806
579.100000 1886 3.24892
580.100000 1886 3.24892
581.100000 1893 3.24979
582.100000 1893 3.24979
583.100000 1900 3.25064
584.100000 1900 3.25064
585.100000 1907 3.25149
586.100000 1907 3.25149
587.100000 1914 3.25234
588.100000 1914 3.25234
589.100000 1921 3.25318
590.100000 1921 3.25318
591.100000 1928 3.25401
592.100000 1928 3.25401
593.100000 1935 3.25484
594.100000 1935 3.25484
595.100000 1942 3.25566
596.100000 1942 3.25566
597.100000 1949 3.25647
598.100000 1949 3.25647
599.100000 1956 3.25729
600.100000 1956 3.25729
601.100000 1963 3.25809
602.100000 1963 3.25809
603.100000 1970 3.25889
604.100000 1970 3.25889
605.100000 1977 3.25969
606.100000 1977 3.25969
607.100000 1984 3.26048
608.100000 1984 3.26048
609.100000 1991 3.26126
610.100000 1991 3.26126
611.100000 1998 3.26204
612.100000 1998 3.26204
613.100000 2005 3.26282
614.100000 2005 3.26282
615.100000 2012 3.26358
616.100000 2012 3.26358
617.100000 2019 3.26435
618.100000 2019 3.26435
619.100000 2026 3.26511
620.100000 2026 3.26511
621.100000 2033 3.26586
622.100000 2033 3.26586
623.100000 2040 3.26661
624.100000 2040 3.26661
625.100000 2047 3.26736
626.100000 2047 3.26736
627.100000 2054 3.2681
628.100000 2054 3.2681
629.100000 2061 3.26883
630.100000 2061 3.26883
631.100000 2068 3.26957
632.100000 2068 3.26957
633.100000 2075 3.27029
634.100000 2075 3.27029
635.100000 2082 3.27101
636.100000 2082 3.27101
637.100000 2089 3.27173
638.100000 2089 3.27173
639.100000 2096 3.27244
640.100000 2096 3.27244
641.100000 2103 3.27315
642.100000 2103 3.27315
643.100000 2110 3.27386
644.100000 2110 3.27386
645.100000 2117 3.27456
646.100000 2117 3.27456
647.100000 2124 3.27525
648.100000 2124 3.27525
649.100000 2131 3.27594
650.100000 2131 3.27594
651.100000 2138 3.27663
652.100000 2138 3.27663
653.100000 2145 3.27731
654.100000 2145 3.27731
655.100000 2152 3.27799
656.100000 2152 3.27799
657.100000 2159 3.27866
658.100000 2159 3.27866
659.100000 2166 3.27933
660.100000 2166 3.27933
661.100000 2173 3.28
662.100000 2173 3.28
663.100000 2180 3.28066
664.100000 2180 3.28066
665.100000 2187 3.28132
666.100000 2187 3.28132
667.100000 2194 3.28197
668.100000 2194 3.28197
669.100000 2201 3.28262
670.100000 2201 3.28262
671.100000 2208 3.28327
672.100000 2208 3.28327
673.100000 2215 3.28391
674.100000 2215 3.28391
675.100000 2222 3.28455
676.100000 2222 3.28455
677.100000 2229 3.28519
678.100000 2229 3.28519
679.100000 2236 3.28582
680.100000 2236 3.28582
681.100000 2243 3.28645
682.100000 2243 3.28645
683.100000 2250 3.28707
684.100000 2250 3.28707
685.100000 2257 3.28769
686.100000 2257 3.28769
687.100000 2264 3.28831
688.100000 2264 3.28831
689.100000 2271 3.28892
690.100000 2271 3.28892
691.100000 2278 3.28953
692.100000 2278 3.28953
693.100000 2285 3.29014
694.100000 2285 3.29014
695.100000 2292 3.29074
696.100000 2292 3.29074
697.100000 2299 3.29134
698.100000 2299 3.29134
699.100000 2306 3.29193
700.100000 2306 3.29193
701.100000 2313 3.29253
702.100000 2313 3.29253
703.100000 2320 3.29312
704.100000 2320 3.29312
705.100000 2327 3.2937
706.100000 2327 3.2937
707.100000 2334 3.29428
708.100000 2334 3.29428
709.100000 2341 3.29486
710.100000 2341 3.29486
711.100000 2348 3.29544
712.100000 2348 3.29544
713.100000 2355 3.29601
714.100000 2355 3.29601
715.100000 2362 3.29658
716.100000 2362 3.29658
717.100000 2369 3.29715
718.100000 2369 3.29715
719.100000 2376 3.29771
720.100000 2376 3.29771
721.100000 2383 3.29827
722.100000 2383 3.29827
723.100000 2390 3.29883
724.100000 2390 3.29883
725.100000 2397 3.29938
726.100000 2397 3.29938
727.100000 2404 3.29993
728.100000 2404 3.29993
729.100000 2411 3.30048
730.100000 2411 3.30048
731.100000 2418 3.30102
732.100000 2418 3.30102
733.100000 2425 3.30157
734.100000 2425 3.30157
735.100000 2432 3.3021
736.100000 2432 3.3021
737.100000 2439 3.30264
738.100000 2439 3.30264
739.100000 2446 3.30317
740.100000 2446 3.30317
741.100000 2453 3.3037
742.100000 2453 3.3037
743.100000 2460 3.30423
744.100000 2460 3.30423
745.100000 2467 3.30476
746.100000 2467 3.30476
747.100000 2474 3.30528
748.100000 2474 3.30528
749.100000 2481 3.3058
750.100000 2481 3.3058
751.100000 2488 3.30631
752.100000 2488 3.30631
753.100000 2495 3.30683
754.100000 2495 3.30683
755.100000 2502 3.30734
756.100000 2502 3.30734
757.100000 2509 3.30784
758.100000 2509 3.30784
759.100000 2516 3.30835
760.100000 2516 3.30835
761.100000 2523 3.30885
762.100000 2523 3.30885
763.100000 2530 3.30935
764.100000 2530 3.30935
765.100000 2537 3.30985
766.100000 2537 3.30985
767.100000 2544 3.31034
768.100000 2544 3.31034
769.100000 2551 3.31084
770.100000 2551 3.31084
771.100000 2558 3.31133
772.100000 2558 3.31133
773.100000 2565 3.31181
774.100000 2565 3.31181
775.100000 2572 3.3123
776.100000 2572 3.3123
777.100000 2579 3.31278
778.100000 2579 3.31278
779.100000 2586 3.31326
780.100000 2586 3.31326
781.100000 2593 3.31374
782.100000 2593 3.31374
783.100000 2600 3.31421
784.100000 2600 3.31421
785.100000 2607 3.31469
786.100000 2607 3.31469
787.100000 2614 3.31516
788.100000 2614 3.31516
789.100000 2621 3.31562
790.100000 2621 3.31562
791.100000 2628 3.31609
792.100000 2628 3.31609
793.100000 2635 3.31655
794.100000 2635 3.31655
795.100000 2642 3.31701
796.100000 2642 3.31701
797.100000 2649 3.31747
798.100000 2649 3.31747
799.100000 2656 3.31793
800.100000 2656 3.31793
801.100000 2663 3.31838
802.100000 2663 3.31838
803.100000 2670 3.31883
804.100000 2670 3.31883
805.100000 2677 3.31928
806.100000 2677 3.31928
807.100000 2684 3.31973
808.100000 2684 3.31973
809.100000 2691 3.32017
810.100000 2691 3.32017
811.100000 2698 3.32062
812.100000 2698 3.32062
813.100000 2705 3.32106
814.100000 2705 3.32106
815.100000 2712 3.32149
816.100000 2712 3.32149
817.100000 2719 3.32193
818.100000 2719 3.32193
819.100000 2726 3.32236
820.100000 2726 3.32236
821.100000 2733 3.3228
822.100000 2733 3.3228
823.100000 2740 3.32323
824.100000 2740 3.32323
825.100000 2747 3.32365
826.100000 2747 3.32365
827.100000 2754 3.32408
828.100000 2754 3.32408
829.100000 2761 3.3245
830.100000 2761 3.3245
831.100000 2768 3.32492
832.100000 2768 3.32492
833.100000 2775 3.32534
834.100000 2775 3.32534
835.100000 2782 3.32576
836.100000 2782 3.32576
837.100000 2789 3.32618
838.100000 2789 3.32618
839.100000 2796 3.32659
840.100000 2796 3.32659
841.100000 2803 3.327
842.100000 2803 3.327
843.100000 2810 3.32741
844.100000 2810 3.32741
845.100000 2817 3.32782
846.100000 2817 3.32782
847.100000 2824 3.32823
848.100000 2824 3.32823
849.100000 2831 3.32863
850.100000 2831 3.32863
851.100000 2838 3.32903
852.100000 2838 3.32903
853.100000 2845 3.32943
854.100000 2845 3.32943
855.100000 2852 3.32983
856.100000 2852 3.32983
857.100000 2859 3.33023
858.100000 2859 3.33023
859.100000 2866 3.33062
860.100000 2866 3.33062
861.100000 2873 3.33101
862.100000 2873 3.33101
863.100000 2880 3.33141
864.100000 2880 3.33141
865.100000 2887 3.33179
866.100000 2887 3.33179
867.100000 2894 3.33218
868.100000 2894 3.33218
869.100000 2901 3.33257
870.100000 2901 3.33257
871.100000 2908 3.33295
872.100000 2908 3.33295
873.100000 2915 3.33333
874.100000 2915 3.33333
875.100000 2922 3.33371
876.100000 2922 3.33371
877.100000 2929 3.33409
878.100000 2929 3.33409
879.100000 2936 3.33447
880.100000 2936 3.33447
881.100000 2943 3.33484
882.100000 2943 3.33484
883.100000 2950 3.33522
884.100000 2950 3.33522
885.100000 2957 3.33559
886.100000 2957 3.33559
887.100000 2964 3.33596
888.100000 2964 3.33596
889.100000 2971 3.33633
890.100000 2971 3.33633
891.100000 2978 3.33669
892.100000 2978 3.33669
893.100000 2985 3.33706
894.100000 2985 3.33706
895.100000 2992 3.33742
896.100000 2992 3.33742
897.100000 2999 3.33779
898.100000 2999 3.33779
899.100000 3006 3.33815
900.100000 3006 3.33815
901.100000 3013 3.3385
902.100000 3013 3.3385
903.100000 3020 3.33886
904.100000 3020 3.33886
905.100000 3027 3.33922
906.100000 3027 3.33922
907.100000 3034 3.33957
908.100000 3034 3.33957
909.100000 3041 3.33992
910.100000 3041 3.33992
911.100000 3048 3.34027
912.100000 3048 3.34027
913.100000 3055 3.34062
914.100000 3055 3.34062
915.100000 3062 3.34097
916.100000 3062 3.34097
917.100000 3069 3.34132
918.100000 3069 3.34132
919.100000 3076 3.34166
920.100000 3076 3.34166
921.100000 3083 3.34201
922.100000 3083 3.34201
923.100000 3090 3.34235
924.100000 3090 3.34235
925.100000 3097 3.34269
926.100000 3097 3.34269
927.100000 3104 3.34303
928.100000 3104 3.34303
929.100000 3111 3.34336
930.100000 3111 3.34336
931.100000 3118 3.3437
932.100000 3118 3.3437
933.100000 3125 3.34403
934.100000 3125 3.34403
935.100000 3132 3.34437
936.100000 3132 3.34437
937.100000 3139 3.3447
938.100000 3139 3.3447
939.100000 3146 3.34503
940.100000 3146 3.34503
941.100000 3153 3.34536
942.100000 3153 3.34536
943.100000 3160 3.34569
944.100000 3160 3.34569
945.100000 3167 3.34601
946.100000 3167 3.34601
947.100000 3174 3.34634
948.100000 3174 3.34634
949.100000 3181 3.34666
950.100000 3181 3.34666
951.100000 3188 3.34698
952.100000 3188 3.34698
953.100000 3195 3.3473
954.100000 3195 3.3473
955.100000 3202 3.34762
956.100000 3202 3.34762
957.100000 3209 3.34794
958.100000 3209 3.34794
959.100000 3216 3.34826
960.100000 3216 3.34826
961.100000 3223 3.34857
962.100000 3223 3.34857
963.100000 3230 3.34889
964.100000 3230 3.34889
965.100000 3237 3.3492
966.100000 3237 3.3492
967.100000 3244 3.34951
968.100000 3244 3.34951
969.100000 3251 3.34982
970.100000 3251 3.34982
971.100000 3258 3.35013
972.100000 3258 3.35013
973.100000 3265 3.35044
974.100000 3265 3.35044
975.100000 3272 3.35074
976.100000 3272 3.35074
977.100000 3279 3.35105
978.100000 3279 3.35105
979.100000 3286 3.35135
980.100000 3286 3.35135
981.100000 3293 3.35165
982.100000 3293 3.35165
983.100000 3300 3.35196
984.100000 3300 3.35196
985.100000 3307 3.35226
986.100000 3307 3.35226
987.100000 3314 3.35255
988.100000 3314 3.35255
989.100000 3321 3.35285
990.100000 3321 3.35285
991.100000 3328 3.35315
992.100000 3328 3.35315
993.100000 3335 3.35344
994.100000 3335 3.35344
995.100000 3342 3.35374
996.100000 3342 3.35374
997.100000 3349 3.35403
998.100000 3349 3.35403
999.100000 3356 3.35432
